title,url,pub_date,duration,status,filename,size_mb,format,guid,speakers,transcription_status,transcript_path,diarization_status,diarized_transcript_path
NerdCast 437 - A Guerra das Rosas,https://pdst.fm/e/traffic.megaphone.fm/JNPD4721476672.mp3?updated=1753984548,2014-10-23,84m32s,downloaded,NerdCast 437 - A Guerra das Rosas.mp3,38.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-437-a-guerra-das-rosas/,Eduardo Spohr|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 436 - Tô velho demais pra isso,https://pdst.fm/e/traffic.megaphone.fm/JNPD1940595793.mp3?updated=1753984549,2014-10-17,99m30s,downloaded,NerdCast 436 - Tô velho demais pra isso.mp3,45.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-436-to-velho-demais-pra-isso/,Tucano,not_transcribed,,not_diarized,
NerdCast 435 - Criação de Mundos,https://pdst.fm/e/traffic.megaphone.fm/JNPD3260159640.mp3?updated=1753984549,2014-10-10,126m47s,downloaded,NerdCast 435 - Criação de Mundos.mp3,57.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-435-criacao-de-mundos/,Alottoni|Eduardo Spohr|Azaghal,not_transcribed,,not_diarized,
NerdCast 434 - Nerds Cervejeiros,https://pdst.fm/e/traffic.megaphone.fm/JNPD7962538278.mp3?updated=1753984550,2014-10-03,86m27s,downloaded,NerdCast 434 - Nerds Cervejeiros.mp3,39.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-434-nerds-cervejeiros-2/,Alottoni|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 433 - Lendas da Fórmula 1,https://pdst.fm/e/traffic.megaphone.fm/JNPD2513480287.mp3?updated=1753984551,2014-09-26,113m32s,downloaded,NerdCast 433 - Lendas da Fórmula 1.mp3,51.5,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-433-lendas-da-formula-1/,Alottoni|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 432 - Tecnologias do futuro 2,https://pdst.fm/e/traffic.megaphone.fm/JNPD2002719328.mp3?updated=1753984551,2014-09-19,82m44s,downloaded,NerdCast 432 - Tecnologias do futuro 2.mp3,37.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-432-tecnologias-do-futuro-2/,Alottoni|Caio Gomes|Azaghal,not_transcribed,,not_diarized,
NerdCast 431 - Brincadeira de Criança,https://pdst.fm/e/traffic.megaphone.fm/JNPD6224774048.mp3?updated=1753984552,2014-09-12,87m39s,downloaded,NerdCast 431 - Brincadeira de Criança.mp3,39.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-431-brincadeira-de-crianca/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 430 - Alguns Mistérios da Humanidade,https://pdst.fm/e/traffic.megaphone.fm/JNPD5985833216.mp3?updated=1753984552,2014-09-05,107m23s,downloaded,NerdCast 430 - Alguns Mistérios da Humanidade.mp3,48.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-430-alguns-misterios-da-humanidade/,Alottoni|Eduardo Spohr|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 429 - Profissão: Cara do TI,https://pdst.fm/e/traffic.megaphone.fm/JNPD9137705249.mp3?updated=1753984553,2014-08-29,108m40s,downloaded,NerdCast 429 - Profissão_ Cara do TI.mp3,49.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-429-profissao-cara-do-ti/,,not_transcribed,,not_diarized,
NerdCast 428 - Marvel no Cinema,https://pdst.fm/e/traffic.megaphone.fm/JNPD1486577290.mp3?updated=1753984553,2014-08-22,146m31s,downloaded,NerdCast 428 - Marvel no Cinema.mp3,66.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-428-marvel-no-cinema/,Alottoni|Carlos Voltor|Azaghal,not_transcribed,,not_diarized,
"NerdCast 427 - Cid Não Salvo, Rei dos Trolls",https://pdst.fm/e/traffic.megaphone.fm/JNPD7417577924.mp3?updated=1753984554,2014-08-15,111m50s,downloaded,NerdCast 427 - Cid Não Salvo_ Rei dos Trolls.mp3,50.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-427-cid-nao-salvo-rei-dos-trolls/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 426 - Nerdtour Califórnia e Comic-Con,https://pdst.fm/e/traffic.megaphone.fm/JNPD3504084044.mp3?updated=1753984555,2014-08-08,145m31s,downloaded,NerdCast 426 - Nerdtour Califórnia e Comic-Con.mp3,66.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-426-nerdtour-california-e-comic-con/,Alottoni|Portuguesa|Sr. K|Azaghal,not_transcribed,,not_diarized,
NerdCast 425 - A Ciência dos Super-Heróis 2,https://pdst.fm/e/traffic.megaphone.fm/JNPD9600352352.mp3?updated=1753984555,2014-08-01,97m36s,downloaded,NerdCast 425 - A Ciência dos Super-Heróis 2.mp3,44.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-425-a-ciencia-dos-super-herois-2/,Alottoni|Carlos Voltor|Caio Gomes|Azaghal,not_transcribed,,not_diarized,
NerdCast 424 - Matemática > Vida,https://pdst.fm/e/traffic.megaphone.fm/JNPD5418038613.mp3?updated=1753984556,2014-07-25,88m20s,downloaded,NerdCast 424 - Matemática _ Vida.mp3,40.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-424-matematica-vida/,Alottoni|Caio Gomes|Azaghal,not_transcribed,,not_diarized,
NerdCast 423 - Os sonhos perpétuos de Sandman,https://pdst.fm/e/traffic.megaphone.fm/JNPD5123692633.mp3?updated=1753984556,2014-07-18,104m21s,downloaded,NerdCast 423 - Os sonhos perpétuos de Sandman.mp3,47.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-423-os-sonhos-perpetuos-de-sandman/,Alottoni|Eduardo Spohr|Azaghal,not_transcribed,,not_diarized,
"NerdCast 422 - Barba, Cabelo, Bigode e …Sobrancelha?!?",https://pdst.fm/e/traffic.megaphone.fm/JNPD1829576711.mp3?updated=1753984557,2014-07-11,101m57s,downloaded,NerdCast 422 - Barba_ Cabelo_ Bigode e _Sobrancelha___.mp3,46.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-422-barba-cabelo-bigode-e-sobrancelha/,Alottoni|Tucano|Sr. K|Azaghal,not_transcribed,,not_diarized,
"NerdCast 421 - Eu, colecionador",https://pdst.fm/e/traffic.megaphone.fm/JNPD3939307297.mp3?updated=1753984557,2014-07-04,101m15s,downloaded,NerdCast 421 - Eu_ colecionador.mp3,45.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-421-eu-colecionador-2/,Alottoni|André Souza|Azaghal,not_transcribed,,not_diarized,
NerdCast 420 - Na Guerra dos Tronos Valar Morghulis,https://pdst.fm/e/traffic.megaphone.fm/JNPD1702671444.mp3?updated=1753984558,2014-06-27,117m21s,downloaded,NerdCast 420 - Na Guerra dos Tronos Valar Morghulis.mp3,53.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-420-na-guerra-dos-tronos-valar-morghulis/,Alottoni|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 419 - Aquecimento Global: Fato ou Mito?,https://pdst.fm/e/traffic.megaphone.fm/JNPD7098836543.mp3?updated=1753984558,2014-06-20,90m40s,downloaded,NerdCast 419 - Aquecimento Global_ Fato ou Mito_.mp3,41.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-419-aquecimento-global-fato-ou-mito/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 418 - Debate: #vaitercopa #nãovaitercopa,https://pdst.fm/e/traffic.megaphone.fm/JNPD1871146021.mp3?updated=1753984558,2014-06-13,94m52s,downloaded,NerdCast 418 - Debate_ _vaitercopa _nãovaitercopa.mp3,43.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-418-debate-vaitercopa-naovaitercopa/,Alottoni|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 417 - Especial Dia dos Namorados 2014,https://pdst.fm/e/traffic.megaphone.fm/JNPD9558194008.mp3?updated=1753984559,2014-06-06,141m45s,downloaded,NerdCast 417 - Especial Dia dos Namorados 2014.mp3,64.5,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-417-especial-dia-dos-namorados-2014/,Alottoni|Sra. Jovem Nerd|Portuguesa|Azaghal,not_transcribed,,not_diarized,
NerdCast 416 - Best Friends Forever,https://pdst.fm/e/traffic.megaphone.fm/JNPD2333195423.mp3?updated=1753984559,2014-05-30,112m54s,downloaded,NerdCast 416 - Best Friends Forever.mp3,51.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-416-best-friends-forever/,Alottoni|Sra. Jovem Nerd|Portuguesa|Azaghal,not_transcribed,,not_diarized,
NerdCast 415 - Os Novos Jogos de Tabuleiro,https://pdst.fm/e/traffic.megaphone.fm/JNPD3208812809.mp3?updated=1753984560,2014-05-23,106m30s,downloaded,NerdCast 415 - Os Novos Jogos de Tabuleiro.mp3,48.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-415-os-novos-jogos-de-tabuleiro/,Alottoni|Carlos Voltor|Sr. K|Azaghal,not_transcribed,,not_diarized,
"NerdCast 414 - Homem no volante, perigo constante",https://pdst.fm/e/traffic.megaphone.fm/JNPD9450378523.mp3?updated=1753984561,2014-05-16,101m23s,downloaded,NerdCast 414 - Homem no volante_ perigo constante.mp3,46.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-414-homem-no-volante-perigo-constante/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 413 - NBA – Nerds Basketball Association,https://pdst.fm/e/traffic.megaphone.fm/JNPD5468679131.mp3?updated=1753984562,2014-05-09,96m36s,downloaded,NerdCast 413 - NBA _ Nerds Basketball Association.mp3,43.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-413-nba-nerds-basketball-association/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 412 - Bugs e Gafanhotos Digitais,https://pdst.fm/e/traffic.megaphone.fm/JNPD1616206325.mp3?updated=1753984562,2014-05-02,89m03s,downloaded,NerdCast 412 - Bugs e Gafanhotos Digitais.mp3,40.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-412-bugs-e-gafanhotos-digitais/,Alottoni|Cris Dias|Gaveta|Azaghal,not_transcribed,,not_diarized,
NerdCast 411 - Turistas Babacas,https://pdst.fm/e/traffic.megaphone.fm/JNPD7758101859.mp3?updated=1753984562,2014-04-25,87m11s,downloaded,NerdCast 411 - Turistas Babacas.mp3,39.5,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-411-turistas-babacas/,Alottoni|Tucano|Sr. K|Azaghal,not_transcribed,,not_diarized,
NerdCast 409 - Alienígenas do Passado,https://pdst.fm/e/traffic.megaphone.fm/JNPD7692080406.mp3?updated=1753984563,2014-04-11,98m45s,downloaded,NerdCast 409 - Alienígenas do Passado.mp3,44.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-409-alienigenas-do-passado/,Alottoni|Caio Gomes|Tucano|Eduardo Spohr|Azaghal,not_transcribed,,not_diarized,
NerdCast 408 - Sopranos: seu tempo acabou,https://pdst.fm/e/traffic.megaphone.fm/JNPD7706208073.mp3?updated=1753984564,2014-04-04,111m35s,downloaded,NerdCast 408 - Sopranos_ seu tempo acabou.mp3,50.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-408-sopranos-seu-tempo-acabou/,Alottoni|Carlos Voltor|Caio Gomes|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 407 - A Aurora do Renascimento,https://pdst.fm/e/traffic.megaphone.fm/JNPD8058051188.mp3?updated=1753984564,2014-03-28,109m53s,downloaded,NerdCast 407 - A Aurora do Renascimento.mp3,49.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-407-a-aurora-do-renascimento/,Alottoni|Eduardo Spohr|Azaghal,not_transcribed,,not_diarized,
NerdCast 406 - O Obscuro e Iluminado Stephen King,https://pdst.fm/e/traffic.megaphone.fm/JNPD2288133506.mp3?updated=1753984565,2014-03-21,105m03s,downloaded,NerdCast 406 - O Obscuro e Iluminado Stephen King.mp3,47.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-406-o-obscuro-e-iluminado-stephen-king/,Alottoni|Eduardo Spohr|Azaghal,not_transcribed,,not_diarized,
"NerdCast 405 - Esse filme é uma merda, mas eu gosto!",https://pdst.fm/e/traffic.megaphone.fm/JNPD6344261427.mp3?updated=1753984565,2014-03-14,97m00s,downloaded,NerdCast 405 - Esse filme é uma merda_ mas eu gosto_.mp3,44.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-405-esse-filme-e-uma-merda-mas-eu-gosto/,Alottoni|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 404 - Nerdtour Londres – 2014,https://pdst.fm/e/traffic.megaphone.fm/JNPD6597384779.mp3?updated=1753984566,2014-03-07,110m13s,downloaded,NerdCast 404 - Nerdtour Londres _ 2014.mp3,50.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-404-nerdtour-londres-2014/,Alottoni|Portuguesa|Azaghal,not_transcribed,,not_diarized,
NerdCast 403 - Robocop vs Robocop,https://pdst.fm/e/traffic.megaphone.fm/JNPD4523104527.mp3?updated=1753984566,2014-02-28,105m45s,downloaded,NerdCast 403 - Robocop vs Robocop.mp3,48.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-403-robocop-vs-robocop/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 402 - O Sistema Solar,https://pdst.fm/e/traffic.megaphone.fm/JNPD8531774222.mp3?updated=1753984567,2014-02-21,89m04s,downloaded,NerdCast 402 - O Sistema Solar.mp3,40.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-402-o-sistema-solar/,Alottoni|Caio Gomes|Azaghal,not_transcribed,,not_diarized,
NerdCast 401 - Mas que final foda!,https://pdst.fm/e/traffic.megaphone.fm/JNPD5560322152.mp3?updated=1753984567,2014-02-14,88m31s,downloaded,NerdCast 401 - Mas que final foda_.mp3,40.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-401-mas-que-final-foda/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 400 - O Melhor de 400 Nerdcasts!,https://pdst.fm/e/traffic.megaphone.fm/JNPD5911681113.mp3?updated=1753984568,2014-02-06,125m25s,downloaded,NerdCast 400 - O Melhor de 400 Nerdcasts_.mp3,57.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-400-o-melhor-de-400-nerdcasts/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 399 - Outras regras não escritas da vida,https://pdst.fm/e/traffic.megaphone.fm/JNPD4338809143.mp3?updated=1753984568,2014-01-31,86m33s,downloaded,NerdCast 399 - Outras regras não escritas da vida.mp3,39.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-399-outras-regras-nao-escritas-da-vida/,Alottoni|Tucano|Sr. K|Azaghal|Rex,not_transcribed,,not_diarized,
NerdCast 398 - A Era dos Dinossauros,https://pdst.fm/e/traffic.megaphone.fm/JNPD2270669717.mp3?updated=1753984569,2014-01-24,105m13s,downloaded,NerdCast 398 - A Era dos Dinossauros.mp3,47.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-398-a-era-dos-dinossauros/,Alottoni|Azaghal|Rex,not_transcribed,,not_diarized,
NerdCast 397 - Polêmicas da Publicidade,https://pdst.fm/e/traffic.megaphone.fm/JNPD8132807845.mp3?updated=1753984569,2014-01-17,92m25s,downloaded,NerdCast 397 - Polêmicas da Publicidade.mp3,41.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-397-polemicas-da-publicidade/,Alottoni|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 396 - Babycast,https://pdst.fm/e/traffic.megaphone.fm/JNPD1088717626.mp3?updated=1753984570,2014-01-10,113m55s,downloaded,NerdCast 396 - Babycast.mp3,51.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-396-babycast/,,not_transcribed,,not_diarized,
NerdCast RPG 395 - RPG Cyberpunk 1: O grande assalto,https://pdst.fm/e/traffic.megaphone.fm/JNPD3495279436.mp3?updated=1753984570,2013-12-28,158m20s,downloaded,NerdCast RPG 395 - RPG Cyberpunk 1_ O grande assalto.mp3,108.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-395-rpg-cyberpunk-1-o-grande-assalto/,Alottoni|Tucano|Carlos Voltor|Rex|Azaghal,not_transcribed,,not_diarized,
NerdCast 394 - O Hobbit – A Desolação de Peter Jackson,https://pdst.fm/e/traffic.megaphone.fm/JNPD6262348568.mp3?updated=1753984571,2013-12-20,119m27s,downloaded,NerdCast 394 - O Hobbit _ A Desolação de Peter Jackson.mp3,54.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-394-o-hobbit-a-desolacao-de-peter-jackson/,Alottoni|Carlos Voltor|Tucano|Sr. K|Azaghal,not_transcribed,,not_diarized,
"NerdCast 393 - Ouro, Diamantes e Bitcoins",https://pdst.fm/e/traffic.megaphone.fm/JNPD2719666652.mp3?updated=1753984571,2013-12-12,84m12s,downloaded,NerdCast 393 - Ouro_ Diamantes e Bitcoins.mp3,38.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-393-ouro-diamantes-e-bitcoins/,Alottoni|Caio Gomes|Azaghal,not_transcribed,,not_diarized,
NerdCast 392 - A Guerra dos 100 anos. Ou não…,https://pdst.fm/e/traffic.megaphone.fm/JNPD2482323190.mp3?updated=1753984572,2013-12-06,111m37s,downloaded,NerdCast 392 - A Guerra dos 100 anos_ Ou não_.mp3,50.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-392-a-guerra-dos-100-anos-ou-nao/,Alottoni|Eduardo Spohr|Tucano|Azaghal,not_transcribed,,not_diarized,
"NerdCast 391 - Ela dança, eu danço. Ou não…",https://pdst.fm/e/traffic.megaphone.fm/JNPD7729097715.mp3?updated=1753984572,2013-11-29,99m45s,downloaded,NerdCast 391 - Ela dança_ eu danço_ Ou não_.mp3,45.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-391-ela-danca-eu-danco-ou-nao/,Alottoni|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 390 - A Era de Battlefield,https://pdst.fm/e/traffic.megaphone.fm/JNPD1523626380.mp3?updated=1753984572,2013-11-22,100m23s,downloaded,NerdCast 390 - A Era de Battlefield.mp3,45.5,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-390-a-era-de-battlefield/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 389 - O buraco e o humor negro de Stephen Hawking,https://pdst.fm/e/traffic.megaphone.fm/JNPD3820246400.mp3?updated=1753984573,2013-11-15,76m48s,downloaded,NerdCast 389 - O buraco e o humor negro de Stephen Hawking.mp3,34.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-389-o-buraco-e-o-humor-negro-de-stephen-hawking/,Alottoni|Eduardo Spohr|Caio Gomes|Azaghal,not_transcribed,,not_diarized,
NerdCast 388 - O mundo conservado das embalagens,https://pdst.fm/e/traffic.megaphone.fm/JNPD3562269259.mp3?updated=1753984573,2013-11-07,88m01s,downloaded,NerdCast 388 - O mundo conservado das embalagens.mp3,39.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-388-o-mundo-conservado-das-embalagens/,Alottoni|Caio Gomes|Eduardo Spohr|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 387 - Eu sobrevivi!,https://pdst.fm/e/traffic.megaphone.fm/JNPD7437981189.mp3?updated=1753984574,2013-11-01,77m53s,downloaded,NerdCast 387 - Eu sobrevivi_.mp3,35.2,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-387-eu-sobrevivi/,Alottoni|Rex|Tucano|Azaghal,not_transcribed,,not_diarized,
NerdCast 386 - A ciência e as metáforas de Gravidade,https://pdst.fm/e/traffic.megaphone.fm/JNPD7543618095.mp3?updated=1753984574,2013-10-25,94m29s,downloaded,NerdCast 386 - A ciência e as metáforas de Gravidade.mp3,42.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-386-a-ciencia-e-as-metaforas-de-gravidade/,Alottoni|Caio Gomes|Azaghal,not_transcribed,,not_diarized,
NerdCast 385 - Os segredos públicos de Tom Clancy,https://pdst.fm/e/traffic.megaphone.fm/JNPD7138474895.mp3?updated=1753984575,2013-10-18,84m17s,downloaded,NerdCast 385 - Os segredos públicos de Tom Clancy.mp3,38.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-385-os-segredos-publicos-de-tom-clancy/,Alottoni|Caio Gomes|Azaghal,not_transcribed,,not_diarized,
NerdCast 384 - Minha Vida Não Convencional,https://pdst.fm/e/traffic.megaphone.fm/JNPD4102465937.mp3?updated=1753984575,2013-10-11,91m22s,downloaded,NerdCast 384 - Minha Vida Não Convencional.mp3,41.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-384-minha-vida-nao-convencional/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 383 - Abrindo o Porta dos Fundos,https://pdst.fm/e/traffic.megaphone.fm/JNPD7221479889.mp3?updated=1753984576,2013-10-04,99m55s,downloaded,NerdCast 383 - Abrindo o Porta dos Fundos.mp3,45.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-383-abrindo-o-porta-dos-fundos/,Alottoni|Azaghal,not_transcribed,,not_diarized,
"NerdCast 382 - Hobbies, Coleções e Manias",https://pdst.fm/e/traffic.megaphone.fm/JNPD6680524195.mp3?updated=1753984576,2013-09-27,95m52s,downloaded,NerdCast 382 - Hobbies_ Coleções e Manias.mp3,43.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-382-hobbies-colecoes-e-manias/,Alottoni|Azaghal|Gaveta,not_transcribed,,not_diarized,
NerdCast 381 - Tecnologias do Futuro,https://pdst.fm/e/traffic.megaphone.fm/JNPD8003317273.mp3?updated=1753984577,2013-09-20,96m25s,downloaded,NerdCast 381 - Tecnologias do Futuro.mp3,43.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-381-tecnologias-do-futuro/,Alottoni|Caio Gomes|Azaghal,not_transcribed,,not_diarized,
NerdCast 380 - Espionagem Digital,https://pdst.fm/e/traffic.megaphone.fm/JNPD3562716352.mp3?updated=1753984577,2013-09-13,111m58s,downloaded,NerdCast 380 - Espionagem Digital.mp3,50.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-380-espionagem-digital/,Alottoni|Caio Gomes|Azaghal|Tucano,not_transcribed,,not_diarized,
NerdCast 379 - Literatura Fantástica Brasileira,https://pdst.fm/e/traffic.megaphone.fm/JNPD3298454945.mp3?updated=1753984577,2013-09-06,111m20s,downloaded,NerdCast 379 - Literatura Fantástica Brasileira.mp3,50.5,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-379-literatura-fantastica-brasileira/,Alottoni|Eduardo Spohr|Azaghal,not_transcribed,,not_diarized,
NerdCast 378 - Pequenos Prazeres,https://pdst.fm/e/traffic.megaphone.fm/JNPD4559863527.mp3?updated=1753984578,2013-08-30,91m43s,downloaded,NerdCast 378 - Pequenos Prazeres.mp3,41.5,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-378-pequenos-prazeres/,Alottoni|Sra. Jovem Nerd|Sr. K|Portuguesa|Azaghal,not_transcribed,,not_diarized,
NerdCast 377 - Armazenamento: Da Pedra ao Blu-ray,https://pdst.fm/e/traffic.megaphone.fm/JNPD1520770876.mp3?updated=1753984579,2013-08-23,94m35s,downloaded,NerdCast 377 - Armazenamento_ Da Pedra ao Blu-ray.mp3,42.9,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-377-armazenamento-da-pedra-ao-blu-ray/,Alottoni|André Souza|Caio Gomes|Azaghal,not_transcribed,,not_diarized,
NerdCast 376 - O Mundo Canibal dos Irmãos Piologo,https://pdst.fm/e/traffic.megaphone.fm/JNPD8401495997.mp3?updated=1753984579,2013-08-16,80m15s,downloaded,NerdCast 376 - O Mundo Canibal dos Irmãos Piologo.mp3,36.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-376-o-mundo-canibal-dos-irmaos-piologo/,Alottoni|Azaghal|Eduardo Spohr,not_transcribed,,not_diarized,
NerdCast 375 - Breaking Bad: Chutando o Balde,https://pdst.fm/e/traffic.megaphone.fm/JNPD4999270912.mp3?updated=1753984579,2013-08-09,128m20s,downloaded,NerdCast 375 - Breaking Bad_ Chutando o Balde.mp3,58.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-375-breaking-bad-chutando-o-balde/,Alottoni|Azaghal|Gaveta,not_transcribed,,not_diarized,
NerdCast 374 - Mitos da Ciência,https://pdst.fm/e/traffic.megaphone.fm/JNPD7143141997.mp3?updated=1753984580,2013-08-02,80m16s,downloaded,NerdCast 374 - Mitos da Ciência.mp3,36.3,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-374-mitos-da-ciencia/,Alottoni|Caio Gomes|André Souza|Azaghal|Gaveta,not_transcribed,,not_diarized,
NerdCast 373 - Regras não escritas da vida,https://pdst.fm/e/traffic.megaphone.fm/JNPD6731548812.mp3?updated=1753984580,2013-07-26,97m19s,downloaded,NerdCast 373 - Regras não escritas da vida.mp3,44.1,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-373-regras-nao-escritas-da-vida/,Alottoni|Azaghal,not_transcribed,,not_diarized,
NerdCast 372 - Man Of Steel: PQP!,https://pdst.fm/e/traffic.megaphone.fm/JNPD4744628195.mp3?updated=1753984581,2013-07-19,89m45s,downloaded,NerdCast 372 - Man Of Steel_ PQP_.mp3,40.6,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-372-man-of-steel-pqp/,Alottoni|Tucano|Sr. K|Azaghal,not_transcribed,,not_diarized,
NerdCast 371 - Caneladas Da História,https://pdst.fm/e/traffic.megaphone.fm/JNPD2458895818.mp3?updated=1753984581,2013-07-12,74m45s,downloaded,NerdCast 371 - Caneladas Da História.mp3,33.8,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-371-caneladas-da-historia/,Alottoni|Tucano|Eduardo Spohr|Azaghal|Gaveta,not_transcribed,,not_diarized,
NerdCast 370 - E se… ganhássemos na loteria?,https://pdst.fm/e/traffic.megaphone.fm/JNPD4622662463.mp3?updated=1758834530,2013-07-05,89m20s,downloaded,NerdCast 370 - E se_ ganhássemos na loteria_.mp3,40.0,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-370-e-se-ganhassemos-na-loteria/,Alottoni|Tucano|Sr. K|Azaghal|Gaveta,not_transcribed,,not_diarized,
NerdCast 369 - Profissão: Médico,https://pdst.fm/e/traffic.megaphone.fm/JNPD6753371283.mp3?updated=1753984582,2013-06-28,98m00s,downloaded,NerdCast 369 - Profissão_ Médico.mp3,44.4,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-369-profissao-medico/,Alottoni|Azaghal|Gaveta,not_transcribed,,not_diarized,
NerdCast 368 - A previsível Guerra dos Tronos… Dracarys!,https://pdst.fm/e/traffic.megaphone.fm/JNPD3586224081.mp3?updated=1753984583,2013-06-21,96m23s,downloaded,NerdCast 368 - A previsível Guerra dos Tronos_ Dracarys_.mp3,43.7,mp3,https://jovemnerd.com.br/nerdcast/nerdcast-368-a-previsivel-guerra-dos-tronos-dracarys/,Alottoni|Tucano|Azaghal|Gaveta,not_transcribed,,not_diarized,
